duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
52231804,223294103,71351,3840040,2,
52972950,228422020,66990,3801681,3,
52936989,229434300,76121,3802364,2,
50842715,224327879,77169,3833880,3,
51711615,228578507,81030,3813092,3,
51459831,226944341,74769,3812475,4,
51884321,227465486,72431,3814333,3,
52678539,228212319,76404,3796885,3,
51341018,222617113,78510,3861553,4,
52526577,227400709,76882,3813935,3,
51724140,227662916,74408,3811925,2,
50806817,224201740,76808,3838772,2,
52050532,225533872,67377,3819892,2,
51563518,224134418,73751,3844552,2,
51494332,227482386,77319,3814601,3,
52014794,227871036,71482,3802634,2,
52765237,228197074,78010,3815093,3,
52030264,225201400,73151,3836336,3,
52396247,226771546,76649,3810308,3,
51369494,226522415,73612,3812576,2,
51382407,226737425,71666,3814078,2,
50357751,222174633,77069,3855740,3,
50483282,221599799,74344,3869831,3,
51670292,223767878,76550,3840192,3,
51052737,222483361,80727,3855306,3,
51283274,226095191,75125,3823511,3,
51538640,227434449,67404,3812388,4,
50880058,224324244,76055,3839289,3,
51284874,222465188,79473,3860192,3,
52925189,229215556,76534,3803800,3,
51453604,227070419,77457,3826708,3,
51397933,226958077,77713,3814527,3,
51691844,227917459,72564,3806707,3,
51874877,226829923,72443,3817140,3,
52672671,227944983,72560,3803365,3,
52096673,229068592,77542,3790393,2,
51663621,228002978,72097,3801985,3,
52655736,227664204,77073,3803545,3,
52910395,229193277,75520,3842787,3,
50836721,224259914,79886,3842796,3,
50816138,224284903,81211,3843338,3,
51817360,228473226,77426,3808289,3,
52228253,227691088,75878,3807979,3,
52590773,227732312,80874,3810527,3,
51262049,221791610,76861,3863280,4,
52007038,225119753,80990,3831416,3,
51706283,227974331,79773,3808331,3,
50295329,221818547,81394,3864153,4,
51959833,229315682,80722,3801553,3,
51951297,227519509,76730,3813523,3,
52413390,227118002,78094,3807143,3,
52059935,227992972,76583,3808524,3,
51510614,227102506,74695,3812615,3,
52678773,228275371,78504,3814703,4,
52700715,227953734,75595,3811381,3,
51727595,228370503,80832,3803894,3,
50553884,222886400,77658,3849756,3,
51637005,227907791,75986,3801216,3,
51558317,227228675,77129,3806521,3,
50837007,224211882,78115,3832721,3,
51601476,224440515,75449,3836971,3,
52626570,227999391,79885,3808777,4,
50423534,222417445,75935,3850609,3,
52103752,229547428,77671,3807002,3,
51690522,228070884,77643,3809593,3,
52160546,228652904,76941,3802727,3,
52271963,226323521,77974,3813796,3,
51207022,224311770,77520,3841887,3,
50519991,222730061,76914,3855606,3,
51554520,227579643,74748,3807904,3,
50678322,223359304,76211,3847407,3,
52075569,225108018,73582,3831686,3,
52585597,227876742,74550,3803855,3,
50792449,224289773,73516,3836927,3,
50898822,225011785,76222,3829048,4,
51432731,226725178,76127,3821843,3,
51238077,223669200,76600,3839847,3,
52740002,228443725,80619,3804761,3,
51461017,226025561,75661,3828769,3,
51353807,226359623,77508,3833616,4,
52543978,227721082,75360,3803437,3,
52528913,227762021,75530,3811920,3,
51887927,228906343,66506,3796143,3,
52127169,227907333,65428,3807805,3,
51674270,223424878,65637,3844758,4,
51825632,224209544,79215,3834438,3,
52483200,227178845,74849,3808890,3,
62091424,225590668,148098,3829944,3,
51677439,227798528,73876,3805579,3,
51212836,226571889,87810,3813668,3,
51657421,228062099,78580,3806773,2,
51101739,223364621,80920,3853336,3,
52400690,226801230,83755,3811971,3,
51773069,223904819,68140,3839454,3,
51323287,222252940,81093,3858770,3,
51227844,225649334,82655,3826290,3,
51504705,227321187,75080,3808445,2,
50857187,224459690,76138,3835584,3,
50669870,222441077,77128,3849015,3,
52448938,227215674,66306,3805997,3,
