duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
17201912,72757564,68886,698514,5,
17151590,72866588,66592,696317,2,
17169015,72659497,69306,693949,4,
17125797,72593740,65491,697713,3,
17102789,72520540,68290,694458,3,
17196278,72883178,80205,696961,4,
17030978,72994756,80237,694019,3,
16908636,72740849,72486,693462,2,
16947975,72698637,76948,695968,3,
16985329,72619589,71249,694767,3,
17046949,72913641,77751,696360,3,
17097236,72548180,66440,694694,3,
17135324,72555172,77211,697170,3,
17181438,72921031,73608,699929,3,
17074807,72523018,79164,693561,4,
17034278,72348840,68885,694178,2,
17123637,72561875,70299,697917,3,
17419743,73855718,111911,697729,3,
17200472,72904948,73323,693496,3,
17007097,72795902,79709,697369,3,
16967277,72622929,76468,696093,3,
16982861,72857132,73022,699774,3,
16896652,72729554,68756,694712,3,
16928645,72643030,74990,694169,3,
17000362,72859032,75116,695919,3,
17041218,72886273,76038,695352,4,
16934639,72516489,73961,695149,3,
17069604,73184442,69669,697558,2,
16927217,72810014,77330,698017,3,
16966466,72931526,79526,693924,3,
16993626,72928809,81231,696657,3,
17045479,72760351,77987,697010,3,
17004522,72964857,76876,695776,3,
17112680,72637050,77666,696636,3,
17130873,72763201,77060,695219,3,
17260665,73239566,73725,696405,3,
17153948,72585330,68156,697098,5,
17275624,73325221,77270,702162,3,
17112912,72614380,73449,696060,3,
17097577,72468541,65458,698178,3,
17195572,73032218,75397,697385,3,
17220333,73052618,79712,694259,4,
17096844,72556458,78066,694507,3,
17163104,72905164,75853,694825,2,
17031936,72414200,77914,695619,3,
17080026,72508771,75394,697095,3,
17114407,72507212,74398,693653,3,
17134393,72709300,76803,699140,3,
17138216,72629946,73703,695054,3,
17148421,72691262,75725,695348,3,
17181226,72862022,80247,698202,4,
17250753,73148613,77284,693628,3,
17073476,72620166,80426,695050,3,
17058036,72447274,73669,692496,2,
17167572,72777477,70610,695534,3,
17097863,72474249,66012,694147,3,
17273639,73215918,71761,693673,3,
17129757,72693289,78254,697848,3,
17101776,72619772,76594,694724,3,
17161493,72893766,78662,697316,4,
17105257,72577487,73901,698395,3,
17213205,72948590,76816,699279,5,
17104717,72564674,72702,693785,3,
17193158,72926258,69690,695917,3,
17108999,72617307,76232,695988,2,
17088565,72382917,74180,695884,3,
17082739,72407286,72364,696345,3,
17110035,72539668,65113,695699,3,
17093804,72458401,70491,695177,3,
17085922,72398192,65679,693978,3,
17053187,72383256,65745,694516,3,
16966689,72535996,65065,699861,3,
16901676,72457613,63470,693385,2,
16970660,72731449,75368,697517,3,
17038210,72740951,76193,694739,4,
17086619,72690337,70741,700806,4,
17085478,72520280,72808,699115,3,
17089910,72675287,75641,701047,3,
17108117,72596447,78621,695366,3,
17155517,72717517,74143,696055,3,
16949940,72648427,73438,695566,3,
16919833,72675540,73099,695909,3,
17066570,73044684,79362,698566,3,
17012630,72797571,66446,697307,3,
17015913,72849592,69478,699296,3,
16914062,72490954,71862,693649,3,
16997798,72722885,67475,698397,3,
16922540,72644058,73760,694813,3,
16989982,72710866,71723,698384,3,
17060824,72612450,73670,696100,3,
17224816,72995820,76357,695654,3,
17152181,72715397,72038,696101,3,
17138040,72552501,66558,697694,4,
17156641,72710290,67896,695772,4,
17156892,72707667,77795,699128,3,
17091279,72598260,76365,697565,2,
17085047,72656352,79217,694392,3,
17145029,72787261,74330,697440,3,
17112805,72585143,76601,692891,3,
17083358,72610485,78204,693241,3,
