duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
151635584,665163923,68495,13375657,3,
146916654,664875961,83232,13360045,3,
149651718,668760851,82237,13336463,3,
149033046,667743295,68273,13348280,3,
146800542,664879120,77263,13394642,3,
149015211,667586272,78175,13348376,4,
147453536,667513480,75909,13365334,4,
147804349,669600059,74422,13332602,3,
147206343,666720544,72530,13364275,3,
147637499,668959193,68893,13341075,3,
147785643,668581186,75803,13349455,3,
150394313,671864778,73686,13344715,4,
148343299,668106481,66978,13347298,3,
148108798,667817495,78718,13354351,3,
148277289,666231119,78760,13363496,3,
148277555,670022075,69564,13325143,3,
148759417,667783427,82016,13356260,3,
147364732,666899984,79494,13348443,3,
148835716,668451434,82860,13337773,4,
146998883,665026028,79941,13366696,3,
148752182,668067153,79709,13358859,3,
147661154,667818711,79373,13352163,3,
149137564,668486965,80541,13353108,3,
148090722,669468910,82840,13340186,3,
147510305,667924857,78301,13357364,3,
147843098,669323227,78835,13359585,5,
149045518,667346288,78785,13363758,3,
148064183,670374209,79982,13333732,3,
164000739,667949165,82335,13350789,3,
148947431,667519488,78669,13343024,3,
149796149,669090055,81272,13325738,2,
148393894,665978706,76984,13363362,3,
147635370,668874619,86131,13349916,4,
146957887,667201103,77487,13347917,3,
147457354,668948313,78556,13327500,3,
147419302,668279754,70843,13362142,3,
147269748,667798613,75551,13361168,3,
146969216,666847075,81297,13354950,4,
146717005,665922065,81232,13363991,3,
146784330,667569911,82979,13352392,3,
147373873,668019541,80258,13361067,3,
146687711,666298600,79958,13373358,3,
147673325,669479813,79731,13341048,3,
146994395,668431318,77907,13353170,3,
147112118,667616005,83999,13361519,4,
146942934,667656853,80543,13350635,3,
148453443,668594382,80460,13339596,4,
148802242,673136041,81119,13348934,3,
146852884,667523325,71022,13361399,3,
147037331,667877779,79208,13355425,4,
147213743,668056726,83884,13337809,3,
147276284,668473153,78005,13342838,4,
147425819,670252560,81826,13356231,3,
147425780,668290023,81268,13351487,3,
147196056,668428496,77245,13344781,4,
147176784,667876697,73818,13355192,4,
147590716,671305190,79929,13321206,4,
146622684,666319501,77108,13376675,5,
148123962,673012465,81471,13308914,3,
147125705,667447468,77589,13337023,4,
147459262,668464555,79389,13343436,3,
147201105,668989374,114535,13348625,3,
147760216,671142524,91840,13331434,3,
147607761,669469771,79994,13333647,4,
147418358,668971422,84623,13338912,4,
147385261,668749177,79995,13323394,4,
147002651,667538408,86348,13340776,3,
147851052,666353336,78471,13363026,3,
147537893,667247204,83679,13382156,3,
147937875,665563183,84139,13358753,3,
147019657,665777242,80369,13360899,5,
147514398,670502317,84439,13323611,3,
147305632,668582750,79918,13341255,3,
148277922,668316149,81847,13334533,3,
147955634,668447208,81407,13341251,3,
146661986,666644526,80094,13347351,4,
146638397,665737892,81278,13368104,3,
148567619,666103495,77826,13376462,4,
147402620,668716655,80280,13330267,3,
146973530,666872391,81422,13354874,3,
146642531,666666515,80128,13356428,4,
147500033,668683721,77020,13340830,3,
147844547,670812408,78943,13331136,3,
147767417,670462925,81469,13370037,3,
147507796,668845074,81175,13328738,4,
147494163,669401122,78927,13335666,4,
147160626,667881153,71174,13353431,3,
148950198,667719147,78408,13358149,4,
147224661,667330040,76993,13356760,3,
147078306,666920195,70179,13368549,3,
146974589,667350081,70922,13350024,4,
147423366,668757292,78599,13340352,4,
148625658,668763407,84586,13341820,3,
147915479,667091486,80328,13357883,3,
149652508,670179310,111897,13335476,3,
147444236,668401020,93215,13347117,3,
147910619,669952521,79589,13343015,5,
146756012,665966903,83765,13352760,3,
147274119,668467408,79597,13353661,4,
146902114,666954934,79263,13375595,3,
