duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
15571962,32801476,147018,254257,3,
24461642,31139829,74016,253465,4,
7471839,31889996,68437,252864,3,
7505049,32021378,69359,252971,3,
7423983,31866732,69320,251165,3,
7500903,31857118,66392,253589,3,
7646725,31879387,76619,252818,4,
7606169,31846176,74335,252793,3,
7570098,31863615,81699,252443,3,
7635254,31822225,77155,254125,4,
7544898,31732818,79680,252529,3,
7554709,31761660,71682,253626,3,
7578477,31769276,70489,253364,4,
7565459,31698606,68949,252464,4,
7636458,31924424,76829,252347,3,
7729555,32342755,79898,253621,3,
7503491,31660399,79924,251846,3,
7617245,31931117,66343,252980,3,
7536717,31711189,76160,250856,2,
7556389,31683675,71429,251494,3,
7477204,31548256,72195,251945,3,
7592644,31874181,68638,252254,4,
7559639,31778818,76227,253565,3,
7581031,31735963,74640,252863,4,
7590217,31806506,77190,254162,3,
7555915,31766238,78589,252378,3,
7511529,31630692,70284,252206,4,
7532639,31667100,71243,252728,3,
7525573,31632462,67898,251652,3,
7535774,31674947,69919,252029,3,
7502158,31514076,66289,251595,3,
7573949,31767907,73100,253430,3,
7651104,32121923,72431,251753,2,
7595720,31785017,74409,253131,3,
7523079,31671973,75859,250737,2,
7577359,31781369,71881,252693,3,
7554987,31681435,71250,252810,2,
7619642,31902537,75764,252503,3,
7868070,33001540,112847,253044,3,
7535168,31786160,86852,251682,3,
7595049,31831167,76388,253286,3,
7551023,31743505,78388,251288,3,
7580727,31720642,76935,252802,3,
7548051,31628961,79169,252955,4,
7517308,31587602,67992,252456,3,
7490305,31489999,69750,250753,3,
7594742,31799326,78001,253417,4,
7607185,31901230,70973,252162,3,
7557862,31949576,75215,251120,2,
7630263,32110031,69439,254107,3,
7574656,31737146,75779,252510,3,
7608699,31841925,74730,254237,4,
7608003,31833030,72101,252976,3,
7564235,31668260,69800,253322,3,
7518611,31621554,71935,250852,3,
7541510,31613986,69412,252359,3,
7585236,31748875,74790,253213,3,
7520370,31613467,76296,251405,3,
7596343,31802475,76796,252600,3,
7570842,31729137,80146,252802,4,
7613233,31924321,75237,253071,3,
7567370,31811341,79026,252703,3,
7557595,31682415,76133,251957,3,
7517660,31613780,78072,252501,3,
7631405,31887313,76445,253187,3,
7564301,31739089,72238,251940,4,
7555678,31737558,76860,253138,4,
7494303,31608801,74818,251853,3,
7548531,31639296,65507,253125,3,
7550262,31788556,75155,252590,2,
7532055,31667570,65926,253717,3,
7509521,31640551,63131,250587,2,
7557839,31674984,66892,253119,3,
7496043,31642507,72427,253414,3,
7610728,31871875,75849,252181,3,
7501079,31639860,77265,252231,3,
7674353,32093531,78336,253119,4,
7550713,31893130,80428,253283,5,
7578984,31723241,76379,251995,3,
7482068,31561642,77838,250675,3,
7568417,31725556,69275,252716,4,
7480767,31568923,67498,251351,3,
7614593,32160162,78823,254213,3,
12804964,32847299,144058,254612,4,
9898906,31330269,73518,253482,3,
10999325,31295733,73607,253614,3,
11448114,31364611,79633,252607,3,
11381698,31193150,78338,252047,3,
11473311,31314993,78640,254690,4,
11351496,31129799,74744,251670,3,
11388123,31207351,75340,252055,3,
9036008,31487029,72998,252795,3,
8937283,31418931,65845,250334,3,
8986029,31486063,68211,254238,3,
8883034,31377982,74583,252662,3,
8972017,31455875,70341,253664,3,
8857921,31326645,73194,251715,3,
8998410,31518457,77176,253278,3,
8918823,31437887,76820,252258,3,
9011169,31566453,66710,252380,3,
