duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
173128331,771710731,81112,14122950,4,
170636902,774723953,85727,14140828,3,
170560391,774295674,85516,14135517,3,
170338324,772717729,72674,14126165,3,
172532115,774603862,84322,14146165,3,
169598780,771218658,77444,14113428,3,
170141781,773307520,80115,14136592,4,
172378807,772635128,76779,14156792,4,
172421802,772839319,78479,14120511,3,
172129555,773233156,83240,14115302,3,
170403483,771497019,79726,14138788,3,
170032221,771485792,82286,14121025,4,
171620583,770640578,81270,14138048,4,
170905919,773329550,79859,14136554,3,
169930732,771948869,81975,14142212,3,
172518366,773756656,81648,14134936,3,
172004995,781388007,79504,14113608,3,
173738844,781653033,78475,14102533,4,
170225677,772521421,85966,14112006,3,
170857959,775014237,83036,14132726,3,
171819926,771445111,84104,14131786,3,
171906108,772722477,81198,14123452,3,
174207455,781956645,114443,14099345,3,
170621557,772370638,87957,14137830,5,
171775394,770948203,80298,14122850,3,
172000539,772241771,84406,14132455,3,
171247371,770943419,81441,14122584,3,
170016841,771926929,78316,14127372,3,
170421684,772064389,83891,14129369,4,
187589788,841457084,79740,14127814,4,
171935906,772138070,85731,14124638,3,
170005347,772444094,87195,14120409,3,
170007811,771108738,79069,14140630,3,
169918267,772072111,80851,14132701,3,
174218889,781858253,80088,14093423,4,
173588008,780855614,78447,14075631,3,
170830395,774516926,85372,14138994,3,
172204887,771850554,78313,14123969,2,
170346909,772898143,83620,14127065,3,
173675400,781038776,77263,14089909,4,
170641272,774468683,81774,14102544,3,
171115535,775222289,81841,14124961,3,
170334159,772911822,83797,14127986,3,
172332834,772739904,83000,14120917,2,
170681806,772259554,88561,14122777,3,
170192185,772169325,90926,14134655,5,
170284556,772841397,83094,14133635,3,
171681873,771818461,83122,14134418,3,
169994769,771839179,78734,14135579,2,
170115237,772358484,82760,14134970,3,
171984295,771107765,79177,14121544,3,
174626887,781950897,111145,14088749,3,
171531950,771663562,88135,14130818,4,
170803888,773319899,83566,14114315,3,
170018392,772171726,81833,14129327,3,
169996245,771162314,82026,14148484,3,
171922589,773270400,80940,14125393,4,
171192064,774216164,87242,14111524,3,
172376649,773231797,88969,14129553,3,
172198874,772293557,86698,14149074,3,
171567231,771572475,87666,14134155,3,
170063923,772313711,86725,14123276,3,
170992331,774524241,81735,14126023,4,
171852370,771805346,79561,14138147,3,
171443537,771099702,72430,14129329,2,
170230827,773010320,83968,14183996,3,
170625441,771657807,87277,14139551,3,
170014840,772055291,84041,14129885,4,
171659009,771054500,85689,14123121,4,
170478135,773652345,81297,14123181,4,
172920549,784222956,81952,14080732,3,
170008247,772434028,82060,14123002,3,
171778040,771268735,82213,14131254,3,
172539800,782497901,81569,14090020,3,
171304148,773185401,91396,14139994,5,
170338298,772879514,97998,14124934,4,
172534113,773425903,86922,14119283,3,
170462348,773627843,86816,14131611,3,
170026590,772239126,85362,14128845,4,
170157055,772059768,76345,14140746,4,
172205154,772841014,115606,14133597,3,
172136335,772724393,90427,14139161,2,
170585964,772897344,85400,14125707,3,
170437367,773315298,84453,14127222,4,
174100716,781527282,81174,14091738,3,
172114788,772413670,85885,14122118,5,
169659915,770317396,85016,14130075,3,
170400154,772702909,82894,14145212,3,
172298548,781385405,79596,14100090,3,
171618341,772400619,83009,14135194,5,
172541440,782701641,82167,14090024,3,
172625767,783086066,81163,14084171,4,
170107809,772455594,78817,14131293,4,
172106263,772356115,81923,14136635,2,
172399781,781926580,77616,14100224,3,
169875318,770889942,84601,14130436,3,
170538456,774552772,84080,14146792,5,
172411365,773338133,82829,14129796,4,
172185785,781401890,79467,14088616,3,
170299656,773750655,81432,14131307,4,
