duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
69847737,302875386,81896,4406362,3,
69525639,303967861,76559,4398208,3,
67717211,299684655,78867,4404165,3,
68636352,303410177,81166,4403183,3,
68637773,303242340,81543,4398138,5,
67901109,300227669,77664,4405763,2,
68553254,302683001,80476,4401929,4,
68456895,302561409,77844,4394683,3,
68190596,301704282,81932,4403005,3,
68109574,300836289,76437,4409434,3,
68507023,302638976,80184,4395760,3,
68288930,301495518,81673,4408029,3,
68582921,303448370,79874,4399522,3,
68586512,302877503,68297,4396593,3,
68121243,300731662,78703,4412940,3,
68396525,302388795,73447,4398636,3,
68814738,303796698,83362,4402150,4,
68528195,303093172,77008,4398143,4,
68465241,302990577,83914,4400195,3,
68433360,302072803,78254,4413013,3,
68630736,303362977,80172,4397882,3,
68398899,302117916,74617,4407933,3,
68480752,302658648,78552,4398951,3,
68625239,303134335,77577,4395953,3,
67755140,300056090,78951,4410022,3,
68553049,303045988,80098,4410260,3,
68692412,303220079,82918,4403320,3,
68554670,303584802,79181,4394527,3,
68447553,302794487,78787,4432922,3,
68777564,303901702,77925,4397841,3,
68723779,303771559,80458,4392479,3,
71657994,300930704,145334,4410075,4,
68849342,304321165,77706,4393940,3,
68534516,302800829,86721,4400007,3,
68696415,303508210,81332,4395023,3,
68798742,304376489,77008,4393225,3,
68911853,304450519,77317,4395486,3,
68652346,303418607,80333,4405598,3,
68538003,302827437,78824,4405558,3,
69023048,304814435,114040,4398583,3,
68381159,302106398,86244,4408642,3,
68503523,303050629,82412,4406726,3,
68243420,301396577,78527,4410681,3,
69411939,306642197,76504,4393511,4,
68823218,304012867,79405,4398735,4,
68186040,301456853,84379,4403636,4,
68859080,304393397,82518,4390240,3,
67904174,299887246,76571,4406448,3,
67912931,299874760,79203,4414104,3,
68477863,302442255,75585,4400100,3,
68405924,302424166,83750,4401053,3,
68866904,304036381,76731,4392013,3,
68502866,302496740,82385,4395824,3,
69657764,302886288,81956,4403384,3,
68355973,298553952,74419,4408716,3,
68601100,303117671,77000,4400476,3,
68715718,303629295,78106,4397302,3,
69671520,303712052,76528,4397169,3,
68640973,299135719,74374,4413105,4,
68834276,303703137,78425,4408791,3,
67640756,298768969,80133,4415106,3,
68716734,303529279,82412,4394731,4,
68469039,302561008,78971,4404469,3,
68579494,303102715,80037,4406813,3,
68084805,300662741,72996,4401224,3,
68519422,302981434,73965,4398840,3,
68691605,303741417,78328,4404472,4,
68801133,304356194,81118,4395114,3,
68670515,303193520,79757,4402192,3,
68571804,303003451,77940,4397319,3,
68932788,304512857,77195,4388369,4,
70014355,309387457,86938,4388066,3,
68638156,303316681,94822,4409604,4,
68486798,302949437,74943,4406494,3,
68340068,302006858,80524,4399872,3,
68320694,301159046,81110,4407761,3,
68524671,302590950,82394,4403790,3,
68638934,303222929,78989,4395986,3,
68712314,303345883,78997,4406599,3,
69024487,305079876,76310,4400403,3,
68923800,304525175,71568,4398995,3,
68414964,302003137,70266,4403544,3,
68319992,301912255,68806,4411830,3,
68683580,303278561,69001,4412894,3,
67739879,299418996,76380,4415435,3,
68813234,303871997,77146,4407476,4,
69715645,303041107,83865,4395826,3,
68905162,301299155,73822,4404112,3,
68443868,301783835,146914,4410114,3,
68573298,303246035,77033,4402773,3,
68704339,303634444,88407,4387052,3,
68159626,301657987,82109,4403111,3,
68328128,301955683,76575,4407240,3,
68589735,303250757,78092,4398617,3,
68585386,303170312,82349,4396538,3,
68997694,305003663,79147,4399274,3,
68697226,303635363,67953,4397095,3,
67961060,300426113,78990,4407353,3,
69634010,302759687,74981,4399984,4,
69518479,303337287,79323,4396999,4,
