duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
13319684,36535209,148203,266620,3,
18031957,34859907,70231,265588,3,
18784878,34943727,77801,266055,4,
18653637,34750850,68263,265795,3,
19021119,35409829,82159,264497,3,
18722354,34877421,78878,266629,3,
17670076,34833176,74500,264414,3,
11372990,35243055,78161,265012,3,
10052222,35276941,78026,264061,4,
8666265,36189825,78301,265209,4,
8427039,35597784,79032,263288,3,
8483190,35643314,75747,264762,3,
8468152,35540971,76957,263640,4,
8499617,35726272,73796,265624,3,
8489586,35654602,80915,264109,3,
8502145,35694759,77017,265201,3,
8502708,35725823,79642,267375,4,
8430243,35544851,73114,262930,3,
8448447,35595994,74313,262322,3,
8481400,35615869,70948,263818,3,
8367797,35232929,71770,261296,2,
8539771,35758172,77696,264603,3,
8558389,35809436,80838,266435,4,
8813534,37120008,77270,335559,3,
8430643,35463930,71902,264333,4,
8441875,35639478,74821,262516,2,
8604388,36223688,79458,264788,3,
8495838,35725272,77114,263813,3,
8474760,35534862,78328,264596,3,
8440025,35539780,78052,262696,3,
8401124,35378144,67088,265188,3,
8483495,35711235,77244,263460,3,
8471419,35610983,74712,263596,3,
8515608,35788913,79937,264499,3,
8508558,35676007,78953,263950,4,
8438284,35542593,80171,262420,3,
8456275,35645554,70920,262659,3,
8443926,35459184,72993,262828,4,
8574981,35897294,75866,265252,3,
8492393,35652386,77586,264174,3,
8408008,35462593,78616,263050,3,
8494996,35705885,77755,264559,3,
8429668,35544419,72443,262230,2,
8563977,35823821,75342,265941,5,
8577893,36010617,78084,264528,3,
8493135,35539505,73710,264509,3,
8396785,35333249,71614,263079,3,
8504199,35625688,73099,263912,4,
8436922,35571012,75958,261921,2,
8478021,35611529,76378,263557,3,
8488024,35587736,79348,265361,3,
8466044,35500912,80317,263062,4,
8426051,35504008,70226,263809,3,
9206809,38764369,78827,268051,3,
8537575,35813255,79387,265585,3,
8489356,35598114,72576,264805,3,
8472508,35474553,73496,263982,4,
8449340,35480332,69231,263763,3,
8458227,35506742,72483,263111,3,
8464605,35559840,71551,263207,3,
8654223,36172151,78077,265987,3,
8468968,35557639,75079,263092,3,
8478512,35552739,73707,264085,3,
8499739,35691598,75973,263673,3,
8495474,35657203,72631,265197,4,
8477220,35607220,69270,263801,3,
8509259,35727587,84080,265561,4,
8427921,35506481,72430,263805,3,
8421403,35512125,70550,263012,3,
8437501,35536925,68468,263418,3,
8404050,35436819,66586,262782,3,
8498897,35710642,77108,263475,3,
8420772,35347862,77414,263614,4,
8521103,35656082,71931,264941,3,
8777612,36981437,79840,262246,3,
8505523,35710650,73947,263306,3,
8579549,36078302,77643,265382,3,
8473385,35609657,75496,265170,3,
8503583,35658127,73898,263209,3,
8457081,35441624,78502,265148,3,
8491406,35558412,77849,263159,4,
8476711,35612630,71418,263753,3,
8500044,35691009,75749,264295,3,
8455195,35476826,71113,265490,3,
8531631,35652877,82909,266084,4,
8402508,35311924,67630,265599,3,
8444458,35434453,78479,263776,3,
8451769,35487204,72814,264325,3,
8442383,35479248,71599,263864,3,
8542672,35762822,68105,265192,4,
8505221,35711262,82841,264646,4,
8511217,35689483,78346,264485,3,
8509012,35726790,78857,264389,3,
8440871,35567728,80126,263162,3,
8427352,35517741,73994,263322,3,
8534005,35757239,78961,263929,4,
8432993,35419970,76757,265023,3,
8488832,35625715,80440,265000,3,
8512628,35879207,75167,260773,2,
8433980,35444392,77498,263460,3,
