duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
237663646,1074440936,74006,15709632,3,
235785385,1073259647,85695,15712067,4,
235749867,1074380259,84061,15679060,3,
237990906,1073664819,80873,15687972,4,
236461352,1075621158,81613,15709414,3,
237791282,1074671756,81695,15687969,3,
235943684,1074330750,82653,15699007,3,
234931001,1070146455,80794,15688900,4,
235410762,1071438758,81736,15716432,3,
235825973,1073272163,83464,15705207,3,
237138661,1070412218,79988,15664220,4,
237310788,1071256266,79037,15663572,4,
235571129,1072147467,85575,15692629,3,
245858728,1090484180,113764,15650199,3,
237780734,1072689889,89950,15695192,3,
235907539,1074642299,82597,15681245,4,
235595319,1073155022,78481,15683070,3,
241524704,1089183384,80550,15653726,3,
237155824,1079038118,80640,15701881,4,
237620515,1072482817,81008,15686269,4,
235123909,1069691618,83740,15683165,3,
236135035,1073434828,83319,15692915,3,
235315741,1070962555,86485,15679351,3,
236039246,1073895070,95019,15697108,4,
237533378,1071649280,90581,15700564,3,
237460376,1080332325,78202,15695443,3,
238009974,1073745134,81812,15698830,4,
235756462,1072606981,75045,15696287,3,
236185172,1074071091,85485,15698292,3,
237470170,1071108838,85457,15701670,3,
236013713,1074774323,78659,15684207,3,
237761073,1072961172,84596,15692295,4,
235637739,1071700649,81402,15689080,5,
236759407,1075160946,84330,15686999,3,
237955803,1071976055,86138,15704700,4,
235435762,1072241192,83301,15703842,3,
237628839,1070559043,83169,15675691,4,
236241218,1075178973,85703,15686592,3,
240060839,1092734014,82728,15656131,4,
238381283,1075655873,82131,15723483,3,
235184347,1071040677,78573,15702824,4,
237826734,1073598760,82263,15715775,3,
235852396,1074303598,78213,15694132,3,
238576616,1074084085,83078,15687341,4,
236964756,1077554068,85982,15697473,4,
236280882,1074811887,83828,15681865,3,
238051865,1074726963,69280,15708928,3,
235504947,1071992103,83195,15685741,3,
238912211,1073502695,79402,15706781,6,
238278510,1075486652,86633,15687334,4,
235830228,1073595127,83854,15699107,3,
237104035,1070720140,76201,15699660,3,
235720554,1074651244,81844,15680940,4,
237310662,1071105560,81568,15680984,3,
235342273,1073628408,83558,15680831,3,
238867759,1077044132,117605,15783716,4,
235692853,1071658417,86320,15693527,4,
237440990,1071681435,78403,15687369,2,
236537928,1076248982,82961,15705443,3,
235993364,1073222356,81053,15701482,4,
236336420,1076933254,79311,15689688,3,
236189296,1074147787,80340,15699331,4,
237197366,1070570827,81312,15690409,3,
236018622,1073873968,80896,15718722,4,
235792835,1071588713,88025,15699083,3,
237519354,1072466300,97638,15717759,6,
234648664,1069022562,79705,15693105,3,
237756822,1071852874,78406,15707748,3,
235693701,1074000886,82864,15698189,3,
235136164,1070883105,83642,15681001,4,
238621401,1078415443,79193,15686580,4,
235045965,1071012119,82375,15680503,3,
237146608,1069606836,76058,15703320,3,
236311395,1075616739,82649,15694830,4,
251202306,1145418645,79976,15718272,4,
235420095,1071725705,84863,15684222,3,
237662131,1071056555,116717,15690438,4,
235613842,1071674021,82392,15687486,3,
235288468,1072361501,83228,15702641,3,
237829905,1073497458,82340,15691397,3,
235873568,1073996142,84571,15680006,3,
238506486,1077070198,79664,15700961,4,
235003051,1070761121,80312,15703834,5,
235503783,1072355384,84571,15724806,3,
237958356,1074574990,77219,15703882,3,
236386508,1074323861,77214,15705768,4,
237680301,1071979727,86564,15677759,3,
239996261,1090769062,73434,15655315,3,
237320995,1070344811,85445,15703850,3,
239786972,1091272474,78558,15658066,4,
239320442,1088787555,80201,15614427,3,
241490399,1090386301,76983,15632574,3,
235008388,1070273760,83442,15710707,5,
242927319,1094664320,80690,15638190,3,
235149125,1070319737,82298,15684855,4,
237110626,1070105929,84507,15709052,4,
235809718,1072429805,80411,15712757,3,
237990673,1072853957,112893,15694637,4,
238903179,1077244737,90453,15720737,5,
235707685,1072508302,82194,15708667,3,
