duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
767789301,3503622173,87912,55136242,6,
768335098,3499150732,92900,55084770,6,
765676165,3496376242,100882,55099823,4,
768262782,3500661431,99783,55112007,5,
770227584,3509646909,95804,55128373,7,
764806722,3498895475,90635,55119466,5,
768509952,3504832198,127224,55134631,5,
767139042,3510186589,93386,55135735,5,
779723736,3554879884,86686,54919045,6,
773150422,3526483756,87119,55030925,6,
781350053,3573313195,84797,54891864,5,
780445231,3571026753,84227,54898590,4,
766021277,3502278216,88691,55095703,4,
783755632,3574300381,87769,54892891,5,
783552639,3575889029,88164,54892104,5,
772548611,3524000349,90930,55084047,5,
772353955,3533250193,84744,54998837,4,
764594076,3498665066,88943,55096188,4,
779767994,3567045185,85991,54865047,5,
770494850,3512218149,90029,55115433,4,
765285676,3500023863,88162,55110230,5,
764419776,3495529836,88713,55127917,4,
784647738,3572736978,85050,54869458,4,
768868730,3508020362,96584,55108667,5,
763245207,3494124922,90797,55125595,4,
765529540,3502735613,86862,55096647,5,
767813938,3504163184,86646,55095865,5,
767337965,3499694021,122647,55107612,5,
765155982,3494176639,101449,55141873,5,
766155373,3505499568,96698,55073813,3,
769901277,3511515737,87938,55102740,5,
781833888,3575737993,89282,54924399,6,
768961489,3517981808,87162,55000560,4,
766360767,3500911637,89206,55181931,4,
768580777,3514976330,89794,55021714,4,
779496905,3554286137,87949,54930471,5,
781597250,3575319163,86900,54860939,5,
780564479,3571349324,81905,54848653,3,
779070128,3564971129,81173,54883827,4,
775433310,3538287737,86547,55000877,4,
768575521,3500954449,90022,55091673,5,
767376501,3507011596,92130,55108633,5,
767537962,3501635001,84630,55073466,3,
770352565,3513419335,86869,55119495,4,
784149868,3577308383,84800,54865610,5,
781148630,3562486803,77155,54911950,5,
765336985,3501458330,84738,55078551,3,
771503717,3524096776,82590,55048671,4,
768628608,3506302650,87686,55080098,3,
768286510,3504880261,89377,55112431,5,
780240497,3569926461,84843,54904568,4,
765256030,3501084275,89029,55165391,5,
781106044,3563900272,83048,54901088,4,
781041207,3564690163,86243,54904860,4,
768746536,3505340247,87698,55085502,6,
766761735,3505007391,93055,55158481,3,
766203779,3505742530,91660,55110070,5,
768568167,3505863173,87695,55111024,6,
765834403,3504995877,89058,55112056,4,
780782257,3571940169,83393,54909068,6,
781522662,3575361151,83456,54903769,3,
775268925,3532531056,85338,55016203,5,
768476313,3501881584,120701,55074298,4,
767230996,3508836213,95172,55110550,4,
779719266,3566506595,83761,54870699,4,
780646233,3571077362,85032,54871406,4,
774379665,3533471002,86743,54972482,5,
784318437,3572529177,80706,54914384,5,
784697357,3573834476,93898,54903089,4,
780991625,3573794676,91576,54856306,4,
770117266,3523468389,87708,55042936,4,
763569261,3492699042,86880,55109836,6,
767515298,3502459256,86886,55100382,4,
781448994,3575646179,84284,54882758,4,
766525242,3504734155,89396,55131443,4,
770926654,3515562403,88146,55082164,5,
768208168,3501139964,92909,55124533,5,
781799013,3576003942,87915,54901592,5,
767265587,3508449285,85482,55066910,4,
764412190,3498495561,85995,55122537,4,
783063932,3573637972,81301,54874494,6,
783659091,3568851988,86150,54895200,5,
783908231,3573349112,86006,54854211,5,
766541763,3504513634,82091,55149589,3,
766871339,3508591685,88919,55170552,4,
766993839,3509428989,90819,55109464,5,
772800258,3535341793,87013,55008110,4,
768588353,3517075484,82440,55073639,5,
780371166,3570667612,85539,54869751,4,
767693431,3511518070,91798,55162029,5,
768661487,3502497341,123333,55166266,5,
764657277,3497861637,93399,55126741,3,
764971600,3498454181,89032,55167900,5,
776525072,3543532540,86680,54925038,5,
771199504,3518298089,87435,55029655,4,
780566272,3571287908,82876,54854431,5,
781788300,3572640885,77136,54866501,4,
764490288,3496258048,91105,55111115,5,
767547187,3500682801,89005,55093410,5,
780167351,3569409764,84537,54880644,4,
