duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
3991227877,18290695881,94188,7473555,8,
4036678140,18392232182,115949,7526441,8,
4005429183,18342186920,91104,7426249,8,
4003441687,18330810996,93677,7466770,9,
4003356665,18346956809,96469,8551861,13,
4001748194,18325204867,82010,7466740,8,
3990001670,18287136322,87863,7614228,8,
4002741953,18340240361,85702,7524517,8,
4003494418,18347238659,87081,7545257,8,
4015712698,18392398010,92004,7664413,10,
4027434977,18436598921,102064,7545062,12,
4036482605,18487141440,94382,7743981,10,
3997461326,18304804200,105041,7893458,8,
4004689973,18331740817,105178,7566377,10,
4003293215,18330270652,102718,7588229,8,
4002243509,18313322826,103945,8276433,9,
4004645494,18343666688,98639,8250430,9,
3994320564,18300597867,92349,7532092,10,
3996073168,18299642145,98038,7620461,9,
3995610684,18295798261,100709,7505524,14,
3991071146,18292720460,93304,7504322,9,
3999993197,18325147863,88580,8111823,9,
3993559305,18302389483,87722,7886833,8,
3983061545,18252928411,80866,7525066,8,
3989123267,18284816682,82300,7476386,10,
3995806785,18309651816,86738,7626388,8,
4006426760,18357246268,89624,9619020,8,
3990369460,18287136700,89260,7578877,8,
3991621660,18292798495,87306,7459141,9,
4005831063,18341999559,94225,7626474,9,
4016390975,18391822360,99994,7457368,10,
4038846567,18515303544,91984,8137850,9,
3994759439,18293288665,83503,7465303,8,
3999736445,18314746309,96025,7500804,10,
3991961431,18293871431,97062,7524295,12,
4019014859,18415805552,87580,7557644,8,
3994664983,18305351987,85911,7407914,8,
4005333403,18349764433,94909,8678118,8,
4015767126,18395127533,100710,9086453,11,
4002252633,18331346293,94329,7452206,14,
4003384200,18344582707,89551,8352361,10,
4003431420,18347742792,89824,7518982,8,
3994773112,18309419719,83390,7549270,8,
4004198803,18337693174,81352,7981538,8,
3990183489,18278330535,82319,7505681,9,
4004734353,18341847031,90433,8208155,9,
4003517486,18337312484,88240,7527283,9,
4003516483,18348363180,87970,7491731,8,
4003539667,18338576151,84696,7996815,8,
4003511635,18342634476,87849,7501168,13,
4011472116,18384979422,82642,9114976,8,
4003426913,18345034499,79109,7602411,8,
4003703468,18337992324,86555,7525586,8,
4003479424,18345147376,94320,7548320,10,
3982570075,18255419030,115561,7559870,10,
4005909130,18358877728,88516,8858692,9,
3996701269,18305188429,93993,7431014,8,
3992176040,18287497644,89041,7527356,8,
4002537804,18323126586,85615,8021203,8,
3996494654,18294875882,98418,7550939,10,
3994693402,18298011360,88526,7500123,10,
3993410062,18281318799,116234,7452850,8,
3990653199,18285961313,89837,7436972,8,
4004249302,18337335644,89636,7580538,8,
3993507533,18300163890,90053,7488484,11,
4002205608,18340120553,91280,7422272,8,
4043721102,18486956337,105028,7528366,12,
3994255405,18295795468,103886,7541158,13,
3998012320,18308517319,98836,7896514,12,
3990435355,18287976100,93468,7464556,12,
3991998075,18273664361,93770,7469682,10,
3996119024,18298539703,104763,7475141,10,
4001580290,18329532406,98735,8230879,10,
3992222693,18289378373,115648,7468329,9,
3999997233,18333355242,89811,8071167,8,
3988069837,18281670076,88700,7551637,9,
3990951121,18292947245,76201,7707730,8,
3987716915,18277197824,78971,7616606,8,
4005957901,18355682788,86416,7479323,8,
3991216850,18295020464,90203,7913613,14,
4002711874,18323127526,92669,7490970,9,
4034412822,18484581672,100155,7455624,10,
3999523260,18321194811,119167,7502120,8,
4000975909,18331825001,90774,7463191,9,
3999581471,18313704562,95021,7747737,12,
4013152332,18383539355,98012,8205005,11,
4009608812,18354924692,123189,7403287,10,
3997508812,18307812498,100494,7443625,8,
3988624470,18271999832,88082,7452450,9,
4034021612,18486673852,87596,7467591,8,
4007848434,18361766256,91502,8640754,8,
4003454091,18349120555,80557,7506055,8,
3991467910,18295533533,86877,7558996,8,
3995567902,18308881572,88824,7645904,8,
4003601264,18335115621,95728,7976860,12,
3999400400,18313180907,98929,7489930,12,
3997384506,18322774572,93939,8481319,10,
3997279677,18318480616,85762,7480979,8,
3991465637,18292435653,89312,7450722,8,
4003730975,18347850677,88205,7446956,9,
