duration_time,cycles:uk,cache-misses:uk,branch-misses:uk,context-switches:uk
129704115871,594856138761,107807,3928117436,206,
130033883222,596429080302,111534,4016351594,195,
130037860550,595994613197,215297,3968752283,258,
129919605684,595873591686,117530,3962194737,190,
130012285476,596114615264,138788,3982525280,211,
129769996712,595132209138,127127,3957974782,200,
129994170975,596169008332,119999,3965615180,207,
129969870434,596033891654,123038,3964921976,205,
129818462342,595399130281,114999,3958305089,203,
130066260874,596541438711,114971,3983395305,201,
130006236051,596276402669,108449,3976315232,196,
129865574788,595656639653,110129,3952532404,200,
129943778533,595897761991,122698,3962258387,218,
130554150974,598447029143,137059,3974807569,255,
129927172768,595916419086,113835,3970588557,191,
129866119180,595537460218,119421,3964014914,207,
129816606588,595392592198,114652,3957170888,196,
129815852373,595396472936,108993,3966724554,193,
129924826777,595870987134,107604,3981319814,197,
129865705231,595626179314,109804,3959022448,195,
129962399728,596066078614,119967,3965711975,197,
129787311786,595258202090,126132,3948936969,206,
129983057048,596157226769,116162,3963853831,199,
129859500751,595516298388,121027,3964802678,208,
129912415944,595834353740,115068,3965204384,190,
129937038014,595966006174,110955,3970646468,200,
130620054047,599044981018,116178,3996045632,199,
129893208165,595765773360,114493,3970634962,191,
129843639301,595523310053,110350,3956410211,199,
130181259365,596118577042,2328171,3966679391,206,
130000501338,596258044303,124165,3983060337,192,
129738940978,595051387644,119134,3942963621,191,
129932582588,595925486536,109146,3971174533,192,
130006279579,595894214287,134834,3968070865,263,
129901695981,595778456743,116110,3969075181,192,
130016177768,596335023237,114128,3962813049,192,
130132398201,596483242319,137083,3981379238,191,
129937975635,595963641345,122409,3970057980,207,
130331158116,597349759661,139904,3997120973,249,
129812982679,595333431021,128901,3955466864,216,
129903095755,595780048937,117925,3954796120,195,
130257348333,597418445970,110056,3971725419,196,
130239318063,597345571709,110917,3955642514,187,
129881857156,595721427621,106726,3950597084,198,
130161580091,596946979035,109818,3972207280,203,
129908474811,595832265114,107041,3967149925,200,
129876417145,595679553697,109275,3962899236,200,
129919026059,595882336722,114201,3943943253,194,
130164646376,597015514560,118865,3979479117,209,
130204701048,597177546211,114908,4004940461,211,
129961348405,595733409400,133690,3978687231,272,
129899642599,595781933443,116439,3961634075,197,
129885070448,595728838861,109316,3947395323,197,
129935553047,595935519834,120514,3972629044,204,
129941906227,595957850818,111153,3959681560,218,
129855581530,595357382786,129686,3961376193,296,
129986786650,596002112409,130381,3973265574,301,
129899683257,595799886091,115404,3985631095,252,
129890040288,595769852977,109016,3966137767,257,
130178728082,597096143185,112133,3974441813,262,
129889553678,595731616202,113668,3979038517,261,
130107911800,596772102728,118117,3978545088,252,
130014428259,596153462394,125439,3964734253,298,
129898407770,595556682522,134555,3953170788,302,
130047779683,596501852112,115759,3992828526,258,
129851764708,595590735788,114299,3963272804,252,
129930776458,595827600974,131938,3960854987,275,
129821850265,595158588242,135543,3948445452,306,
129998421972,596083559873,130349,3978088286,291,
129859413796,595573041246,114846,3967888338,257,
129857889855,595606582294,112979,3960852420,252,
130170510903,597000774100,110566,3986995043,256,
129945143059,595980335899,104915,3962058767,253,
130078587082,596282994268,367355,3975045744,288,
130042490506,596395343041,133593,3986943288,267,
129903387291,595709831096,130698,3943602401,263,
130091388628,596075360546,156360,3983578381,282,
130005304310,596267257440,121079,3975079648,253,
129832961190,595443193257,115351,3957455330,263,
130014198794,596314896194,126627,3965606704,260,
130065097904,596541645941,123458,3992023834,270,
130030103229,596354628633,114172,3981728782,258,
129942369411,595963331737,156002,3970611726,251,
130155670824,596957580350,120320,3998266314,255,
130058417667,596175624561,134123,3969564977,311,
130067499226,596532601672,123310,3986234759,278,
129787412408,595231899200,121064,3939782479,264,
129903404244,595805777173,114044,3961948334,270,
129975956784,596146695576,111270,3982891943,251,
129792769551,595206951425,117517,3926234743,265,
130030823666,596385035226,129064,3978387979,260,
130133663526,596730754019,135857,3967956854,280,
129936018673,595622806548,144267,3960803919,310,
130062426576,596524626707,118229,3966098679,260,
129939526156,595980019309,109640,3966486146,265,
129987795895,596174283868,115550,3958727902,267,
130041058156,596430889885,113473,3966827599,257,
129988503581,596121951456,121492,3975042905,285,
130140790530,596884883438,117246,3971569073,261,
129936189518,595938733362,118055,3980817349,263,
