1,14501
2,14698
3,14494
4,14245
5,14476
6,14397
7,14325
8,14276
9,14434
10,14258
11,14095
12,13861
13,13926
14,14009
15,14020
16,14147
17,14224
18,14207
19,14288
20,14288
21,14361
22,14424
23,14447
24,14492
25,14482
26,14550
27,14570
28,14530
29,14568
30,14611
31,14662
32,14702
33,14699
34,14719
35,14750
36,14687
37,14699
38,14724
39,14689
40,14697
41,14709
42,14734
43,14777
44,14773
45,14777
46,14808
47,14807
48,14845
49,14849
50,14857
51,14858
52,14888
53,14884
54,14890
55,14906
56,14872
57,14846
58,14842
59,14840
60,14835
61,14840
62,14850
63,14834
64,14855
65,14844
66,14873
67,14880
68,14883
69,14913
70,14929
71,14926
72,14912
73,14927
74,14925
75,14928
76,14896
77,14920
78,14922
79,14904
80,14901
81,14923
82,14941
83,14950
84,14951
85,14937
86,14935
87,14938
88,14939
89,14950
90,14944
91,14921
92,14897
93,14909
94,14917
95,14876
96,14872
97,14845
98,14871
99,14869
100,14872
101,14886
102,14879
103,14883
104,14895
105,14901
106,14903
107,14903
108,14903
109,14911
110,14925
111,14933
112,14933
113,14933
114,14932
115,14929
116,14928
117,14903
118,14904
119,14909
120,14912
121,14905
122,14900
123,14889
124,14884
125,14872
126,14884
127,14884
128,14890
129,14865
130,14871
131,14880
132,14877
133,14876
134,14882
135,14895
136,14890
137,14903
138,14896
139,14883
140,14882
141,14888
142,14880
143,14863
144,14870
145,14872
146,14863
147,14866
148,14864
149,14866
150,14855
151,14835
152,14796
153,14799
154,14801
155,14802
156,14805
157,14819
158,14829
159,14837
160,14838
161,14848
162,14843
163,14852
164,14833
165,14842
166,14816
167,14812
168,14810
169,14807
170,14801
171,14804
172,14789
173,14798
174,14803
175,14799
176,14798
177,14805
178,14806
179,14809
180,14815
181,14810
182,14808
183,14812
184,14814
185,14821
186,14829
187,14826
188,14825
189,14832
190,14831
191,14835
192,14843
193,14830
194,14832
195,14833
196,14833
197,14837
198,14838
199,14838
200,14838
201,14835
202,14827
203,14831
204,14834
205,14833
206,14832
207,14828
208,14833
209,14833
210,14828
211,14815
212,14819
213,14818
214,14817
215,14821
216,14816
217,14816
218,14821
219,14823
220,14827
221,14829
222,14830
223,14832
224,14829
225,14836
226,14839
227,14826
228,14821
229,14822
230,14826
231,14832
232,14830
233,14835
234,14834
235,14835
236,14834
237,14837
238,14832
239,14829
240,14829
241,14828
242,14825
243,14824
244,14820
245,14817
246,14819
247,14816
248,14816
249,14812
250,14808
251,14803
252,14805
253,14798
254,14795
255,14787
256,14788
257,14778
258,14777
259,14783
260,14788
261,14789
262,14795
263,14789
264,14794
265,14799
266,14794
267,14785
268,14786
269,14789
270,14793
271,14795
272,14794
273,14794
274,14794
275,14797
276,14797
277,14800
278,14802
279,14800
280,14800
281,14793
282,14795
283,14787
284,14787
285,14790
286,14787
287,14790
288,14795
289,14800
290,14793
291,14792
292,14792
293,14793
294,14794
295,14796
296,14803
297,14805
298,14805
299,14808
300,14805
301,14806
302,14810
303,14815
304,14817
305,14818
306,14823
307,14826
308,14830
309,14831
310,14831
311,14827
312,14829
313,14827
314,14832
315,14838
316,14832
317,14832
318,14829
319,14830
320,14827
321,14833
322,14832
323,14832
324,14831
325,14832
326,14830
327,14833
328,14837
329,14838
330,14838
331,14832
332,14821
333,14821
334,14826
335,14831
336,14835
337,14838
338,14840
339,14843
340,14845
341,14849
342,14855
343,14854
344,14850
345,14848
346,14851
347,14846
348,14847
349,14848
350,14854
351,14857
352,14855
353,14860
354,14863
355,14860
356,14860
357,14863
358,14859
359,14863
360,14867
361,14867
362,14868
363,14868
364,14871
365,14870
366,14870
367,14870
368,14872
369,14862
370,14864
371,14865
372,14861
373,14862
374,14864
375,14867
376,14870
377,14870
378,14872
379,14873
380,14876
381,14875
382,14875
383,14877
384,14877
385,14880
386,14879
387,14873
388,14874
389,14872
390,14871
391,14871
392,14872
393,14873
394,14872
395,14873
396,14874
397,14875
398,14880
399,14883
400,14880
401,14879
402,14878
403,14871
404,14877
405,14876
406,14876
407,14875
408,14874
409,14871
410,14872
411,14867
412,14870
413,14866
414,14869
415,14870
416,14871
417,14872
418,14872
419,14877
420,14876
421,14878
422,14878
423,14881
424,14879
425,14877
426,14878
427,14879
428,14884
429,14886
430,14883
431,14880
432,14880
433,14883
434,14885
435,14881
436,14882
437,14883
438,14886
439,14886
440,14888
441,14891
442,14889
443,14891
444,14893
445,14891
446,14890
447,14889
448,14886
449,14886
450,14888
451,14887
452,14889
453,14892
454,14887
455,14888
456,14887
457,14885
458,14887
459,14882
460,14883
461,14884
462,14881
463,14879
464,14878
465,14874
466,14874
467,14874
468,14875
469,14870
470,14872
471,14874
472,14872
473,14870
474,14873
475,14874
476,14872
477,14876
478,14874
479,14876
480,14879
481,14880
482,14877
483,14878
484,14880
485,14880
486,14879
487,14877
488,14878
489,14880
490,14881
491,14877
492,14878
493,14881
494,14882
495,14882
496,14882
497,14882
498,14881
499,14879
500,14882
501,14881
502,14884
503,14886
504,14888
505,14889
506,14883
507,14878
508,14880
509,14879
510,14879
511,14881
512,14882
513,14886
514,14885
515,14886
516,14888
517,14890
518,14890
519,14890
520,14890
521,14882
522,14882
523,14880
524,14883
525,14883
526,14884
527,14883
528,14882
529,14879
530,14881
531,14879
532,14878
533,14878
534,14879
535,14878
536,14879
537,14877
538,14880
539,14879
540,14880
541,14881
542,14883
543,14883
544,14880
545,14881
546,14880
547,14881
548,14883
549,14879
550,14880
551,14880
552,14880
553,14881
554,14883
555,14884
556,14880
557,14881
558,14880
559,14879
560,14880
561,14875
562,14875
563,14873
564,14875
565,14876
566,14879
567,14877
568,14877
569,14874
570,14870
571,14869
572,14869
573,14872
574,14873
575,14873
576,14870
577,14870
578,14869
579,14870
580,14867
581,14860
582,14860
583,14861
584,14862
585,14860
586,14861
587,14863
588,14862
589,14863
590,14865
591,14867
592,14868
593,14868
594,14870
595,14871
596,14869
597,14869
598,14869
599,14867
600,14868
601,14870
602,14871
603,14873
604,14874
605,14874
606,14875
607,14871
608,14870
609,14870
